YEAR,ECODIV,SPCD,COMMON_NAME,SCIENTIFIC_NAME,FSI,PERC_FSI,FSI_STATUS,FSI_INT,PERC_FSI_INT,PREV_RD,CURR_RD,TPA_RATE,BA_RATE,FSI_VAR,PERC_FSI_VAR,PREV_RD_VAR,CURR_RD_VAR,TPA_RATE_VAR,BA_RATE_VAR,nPlots,N
2018,M26,108,lodgepole pine,Pinus contorta,0.000730472472612784,0.328825911072206,Expand,3.97891733429692e-05,0.017929436498376,0.22214565458997,0.229079070237717,0.0068577503377797,0.000141810201117675,1.76629276335553e-07,0.0358646120712105,0.000773448666907734,0.000816402259655589,4.38921117888132e-05,5.61422064772622e-06,316,431
2018,M26,109,Coulter pine,Pinus coulteri,-0.00600142696686022,-5.6606488058592,Decline,0.000486661722226611,0.255892822875333,0.106020125478343,0.0470967662474963,-0.0649593037677646,-0.0552279780892035,8.91345150061905e-06,2.46438035910542,0.000934667276855914,0.000212524728247714,0.000281693903722736,0.000205503985827003,15,147
2018,M26,113,limber pine,Pinus flexilis,-0.00174287564054553,-1.92933453861088,Decline,0.000682506756444138,0.694629901443639,0.0903355849214415,0.0735713830280334,-0.020146177491662,-0.00699564832432028,5.03949884155959e-06,5.2201188167007,0.000486189240315733,0.00049009560081157,0.000460760645917656,0.000548843911924835,10,44
2018,M26,116,Jeffrey pine,Pinus jeffreyi,0.000279791311101898,0.215438041946868,Expand,5.04796141383234e-05,0.0390224893305322,0.129870894004366,0.132678723701586,0.000383201827294977,-0.00244458479175965,1.62900026799259e-07,0.0973462091153818,6.09787316344969e-05,7.27011921604478e-05,3.66013133542948e-05,9.35298327541425e-06,578,248
2018,M26,117,sugar pine,Pinus lambertiana,-0.000222752953113668,-0.358310619707152,Decline,1.6556390477364e-05,0.0261032652712883,0.0621675554287855,0.0599258702312788,-0.00516272379759459,-0.00688547623357864,1.58822508430152e-08,0.0394793872596505,5.49413279330064e-06,5.14105267078511e-06,2.002492482582e-05,5.90380528717552e-06,741,225
2018,M26,119,western white pine,Pinus monticola,-0.000898032417981611,-1.12751663487253,Decline,3.63573084337647e-05,0.0438722910139266,0.0796469329326691,0.0706643047611308,-0.00813935473937958,-0.00825481891146684,1.35430651847907e-07,0.197203286105839,5.2823382185655e-05,5.14850017011735e-05,0.000133643292927507,3.08396978174813e-05,254,396
2018,M26,120,bishop pine,Pinus muricata,0,,Stable,0,,0,0,,,0,,0,0,,,0,2
2018,M26,122,ponderosa pine,Pinus ponderosa,0.00100255947558796,0.823172228630995,Expand,3.39744993066016e-05,0.0289070799486218,0.121792188890446,0.131779796502765,-0.00541510755834134,0.00776237014657233,1.0143370899872e-07,0.0734318759236438,2.36218074621268e-05,2.66593615700494e-05,1.78845914697557e-05,5.69868967380829e-06,1253,340
2018,M26,127,gray or California foothill pine,Pinus sabiniana,0.000602555917245481,1.46469915029019,Expand,4.7779374671298e-05,0.110900900442437,0.0411385448763387,0.0469219811347143,-0.00634167720156836,0.0118306360220567,3.96128112315535e-07,2.13414973137524,0.000334071712978138,0.000440265688150209,0.00215097001801808,0.000365398557489821,209,669
2018,M26,130,Scotch pine,Pinus sylvestris,0.000829010027393215,Inf,Stable,,,0,0.00837300127667147,Inf,Inf,-2.68518104479451e-22,,0,0,,,1,21
2018,M26,133,singleleaf pinyon,Pinus monophylla,-0.00198595771916337,-1.29158287063017,Decline,0.000166303216345263,0.101933027875541,0.153761540534709,0.134013195621314,-0.00591389241832056,-0.0101224263811992,4.77026019990545e-06,1.79213458640352,0.000601854087730636,0.000578369249758517,0.000480521561521162,0.000137618037888533,108,665
2018,M26,137,Washoe pine,Pinus washoensis,0.00150163801332959,0.59392325270656,Expand,0.0003140035278358,0.00771899879680026,0.252833679517765,0.267985628157485,0.00119634304707271,0.00955853417583115,6.30065089502668e-07,0.000380748594323016,0.0201511035599346,0.0224948489472275,8.11284414172343e-11,4.92944632333271e-08,2,27
2018,M26,201,bigcone Douglas-fir,Pseudotsuga macrocarpa,-0.00245176759011961,-5.64728110469429,Decline,0.000442501524196219,0.672700479745718,0.0434150088275503,0.0202633703926814,-0.0425137070932506,-0.0679856032587688,4.36164805275542e-06,10.0800932961968,0.000317969986756746,0.00012270029229844,0.000617185585375171,0.000582949437838181,9,88
2018,M26,202,Douglas-fir,Pseudotsuga menziesii,0.0024557910319241,1.06365727772241,Expand,2.70254489560031e-05,0.0124342754361281,0.230881796548475,0.25531368232498,-0.00322078895821411,0.00873358680885572,3.39522553078267e-08,0.00718726668924613,1.79658739913562e-05,1.9139404331783e-05,3.9049731054592e-06,1.69060483651482e-06,1410,181
2018,M26,211,redwood,Sequoia sempervirens,0.00473881932705642,1.18557710005722,Expand,0.000583412690872811,0.220506124677113,0.399705706767422,0.445696166536131,0.0232822412716504,0.00373942507782147,3.41641462991377e-06,0.488045308566489,0.0164110457836377,0.015030937085395,0.000388269142129822,3.38152352520034e-05,10,41
2018,M26,212,giant sequoia,Sequoiadendron giganteum,0.000817180457917629,1.62563991206542,Expand,0.000383128023588749,0.857586029543606,0.0502682329495329,0.058513429331584,-0.0494148441004429,0.00523034721830176,1.43512186108205e-06,7.19045440335934,0.00205252204071378,0.00229745193881148,0.000112621489856644,1.1813205840011e-05,3,40
2018,M26,231,Pacific yew,Taxus brevifolia,0.000815218508887642,1.90979470447588,Expand,2.86037354708953e-05,0.0683693623477133,0.0426861854301438,0.0507211311928062,0.000918336074398965,0.0127960707627325,8.63818905984639e-08,0.493514887075145,4.85096445133021e-05,6.45099920486584e-05,0.00015582885382529,5.89201457414904e-05,33,408
2018,M26,242,western redcedar,Thuja plicata,-0.00537793676403319,-5.22180205367276,Decline,0.000904822535276781,0.501082471389962,0.102990054175849,0.0484187849956071,0.0783861270127554,-0.068658701985055,3.16644171529444e-05,9.71098096639786,0.00255103330371269,0.000290031230288539,0.0119415000418485,0.00025689603423637,9,151
2018,M26,251,California torreya (nutmeg),Torreya californica,0.000307300341825504,0.882714537199049,Expand,3.93776303936467e-05,0.11967786231521,0.0348131053557362,0.0379765047535301,-0.00592868588598954,0.00929919219978554,1.28592801831857e-07,1.18780499946938,0.000132891948323841,0.000140727933688666,0.000167873938170575,3.38710770412691e-05,16,321
2018,M26,263,western hemlock,Tsuga heterophylla,0.000118595637859324,0.150295298363674,Stable,0.000192356048518348,0.246808668569798,0.0789084150672196,0.0798075640715286,-0.0339191622017248,0.036861788804978,1.82597840422465e-06,3.00610925910286,0.000547461299606629,0.000435199836098762,0.00033030054020471,0.000960360100132223,21,192
2018,M26,264,mountain hemlock,Tsuga mertensiana,0.000727561509394485,0.399248045476243,Expand,0.000113672399233838,0.0646958610107679,0.182232954585066,0.189310892761606,0.0131906812217872,0.00204937689985315,7.04942028968048e-07,0.228347544179666,0.000717867977675417,0.000684545131881582,3.12144024656509e-05,0.00010701074936166,76,212
2018,M26,299,Unknown dead conifer,Tree evergreen,0,,Stable,0,,0,0,,,0,,0,0,,,0,71
2018,M26,312,bigleaf maple,Acer macrophyllum,0.000307707446269968,0.579118585249392,Expand,2.04911335404569e-05,0.0395640497545163,0.0531337543134549,0.0561432751288806,-0.00211122990092909,0.000433567116670141,4.67358660519954e-08,0.174228744210131,1.25488077117717e-05,1.35985395491232e-05,9.80675995928279e-05,6.68988504955747e-05,233,430
2018,M26,313,boxelder,Acer negundo,-0.000953627115577384,-12.8205128205128,Decline,0,7.01280041166146e-08,0.0074382915015036,0,-0.128205128205128,-0.128205128205128,0,7.36956811005249e-14,2.6095666836168e-20,0,-3.97727872889953e-18,0,1,60
2018,M26,321,Rocky Mountain maple,Acer glabrum,-0.00769418589766667,-10.2340404606662,Decline,0.000398269994793523,0.0153480434736995,0.075182289216451,0,-0.102893061620031,-0.102417673564023,9.30933135297452e-07,0.00138251341234706,8.38082919702614e-05,0,7.88364457975712e-08,1.76136445189306e-07,2,25
2018,M26,333,California buckeye,Aesculus californica,-0.000380000404381114,-0.716153492895707,Decline,7.97895272191622e-05,0.144384904353133,0.0530613071290925,0.048866817776306,-0.0259577547358635,0.00362181159742057,5.3128463499031e-07,1.73971877993478,7.80130991898433e-05,6.80585793684312e-05,0.000388976494318655,0.000173830950734642,69,323
2018,M26,341,ailanthus,Ailanthus altissima,0.000315171913625379,26.1588400438316,Expand,0.000109384761985009,23.1085020634893,0.00120483902610849,0.0045256358617762,7.74919825097309,-0.0877030264596457,6.0865463425693e-08,2716.44471048364,2.12410561048904e-06,9.87089781828569e-07,125.940940837888,0.000483768610294421,2,22
2018,M26,351,red alder,Alnus rubra,0.000697947619137952,0.851984247038138,Expand,6.70029077036382e-05,0.0878604258707757,0.0819202492961949,0.0890987933234353,-0.030674961718762,0.011597891642507,4.41262000969077e-07,0.758744992662055,0.000340865688217177,0.000333959298709801,0.000399721174863855,0.00011565181810175,57,380
2018,M26,352,white alder,Alnus rhombifolia,-0.000104868980118965,-0.229548602334893,Decline,6.77517697316264e-05,0.145294850999984,0.0456848698063383,0.0443626392379024,-0.0296870846374029,-0.0195671774273414,3.73509199079947e-07,1.71775199905206,7.39555024945926e-05,4.46145176989187e-05,0.00129766964677608,0.00015546744105469,52,315
2018,M26,361,Pacific madrone,Arbutus menziesii,0.000285047319183634,0.325490776693106,Expand,1.75429344242987e-05,0.0202966651803779,0.0875746225683057,0.0904265275222026,0.00873200410631469,0.00129742587935382,1.55881538869425e-08,0.0208660180926651,2.05095036919424e-05,2.14755666965859e-05,1.52913062332763e-05,4.45715253322859e-06,531,197
2018,M26,431,"giant chinkapin, golden chinkapin",Chrysolepis chrysophylla,0.000474010642607687,0.791219478611329,Expand,3.11577775363926e-05,0.0529730720933012,0.059908869210301,0.0645289124937318,0.00175539478883718,0.00300491844482786,6.02924135418187e-08,0.174276987717341,4.11894069224917e-05,4.79181537844634e-05,7.25521238145378e-05,4.90268701702e-05,160,241
2018,M26,475,curlleaf mountain-mahogany,Cercocarpus ledifolius,-0.00779808112372652,-9.90126219082206,Decline,0.000235598411365473,0.00658155506390803,0.0787584549670336,0.000559140035867912,-0.0984715672149438,-0.0994931669559495,1.12066052801662e-05,0.00874553532508977,0.00111492216937968,2.75723848142392e-07,2.02841302095718e-06,2.53977479176795e-07,185,778
2018,M26,492,Pacific dogwood,Cornus nuttallii,0.000361855153815889,1.11250593028646,Expand,2.76294037835364e-05,0.0930169440575029,0.0325261325773532,0.0363473839590233,-0.00100932802920812,-0.0234551072524988,8.53666125182008e-08,0.96754050673939,1.55004592667852e-05,1.04290875881301e-05,0.00013730393513411,0.000103981792091049,110,432
2018,M26,510,eucalyptus spp.,Eucalyptus spp.,0,,Stable,0,,0,0,,,0,,0,0,,,0,4
2018,M26,511,Tasmanian bluegum,Eucalyptus globulus,0.000141417545692569,1.48335632816054,Expand,1.97941613831648e-05,0,0.00953361933392874,0.0109760782999929,0,0.0191083989858134,2.54135909586155e-10,0,1.1549815802342e-06,1.53092472440119e-06,0,0,1,5
2018,M26,540,ash spp.,Fraxinus spp.,-0.00641177514991025,-10.4310597237594,Decline,0.00220669882300771,0.0450389608028037,0.0614681088950706,0,-0.105048228271288,-0.103470864281323,4.50721559455061e-05,0.0187758206535268,0.00404072661835051,0,2.1661940395317e-07,1.95095165837215e-06,3,38
2018,M26,542,Oregon ash,Fraxinus latifolia,0.00152101593508262,6.8347708983675,Expand,3.19972173186223e-05,0.155681152663112,0.0222540880696662,0.0371811934348232,-0.0214364224558288,-0.0153919139911979,9.34353695088869e-08,2.2118667617983,1.06474390293322e-05,2.48956507306189e-05,0.000163249778401807,0.000125216963978384,25,353
2018,M26,547,velvet ash,Fraxinus velutina,0,,Stable,0,,0,0,,,0,,0,0,,,0,5
2018,M26,600,walnut spp.,Juglans spp.,-0.000987164699476082,-10.3092783505155,Decline,0,0,0.009575497584918,0,-0.103092783505155,-0.103092783505155,0,0,6.67153295260009e-20,0,7.55980117240313e-18,-1.33789232152697e-17,1,8
2018,M26,631,tanoak,Lithocarpus densiflorus,0.000971090818957876,0.445733957733534,Expand,6.20057260231514e-05,0.028707521173244,0.21786332454805,0.226976871714465,0.00764084416060752,0.00511356550025131,2.52789507961552e-07,0.0541859682497425,0.000151834737485118,0.000173655420467143,2.12997272339338e-05,7.60867721414952e-06,353,255
2018,M26,661,Oregon crab apple,Malus fusca,0.00110920113010453,Inf,Expand,7.9137353469757e-12,,0,0.0114247716400767,Inf,Inf,4.9810780844089e-22,,0,-3.18788997402169e-20,,,1,33
2018,M26,730,California sycamore,Platanus racemosa,0.000226377472228164,1.03185667138207,Expand,0.000117967454033699,0.573937690635372,0.0219388485345502,0.0240076498529047,-0.0340330924557066,-0.0440882955211207,1.43307317700481e-07,3.39213748385703,3.67153518902826e-05,3.49918286574703e-05,0.000230201149466242,0.000115436921476386,11,42
2018,M26,746,quaking aspen,Populus tremuloides,-0.000465319347607512,-0.622992936463764,Decline,9.39909865982058e-05,0.125262523889633,0.074690950791314,0.0698894576411006,-0.017545306798393,-0.0231712853001983,6.08452264354664e-07,1.08067825042142,0.000321244871456288,0.000352202798007616,0.000216626772199541,0.000126521789736965,39,267
2018,M26,747,black cottonwood,Populus balsamifera,-0.000982580729337303,-1.12535859817157,Decline,0.000140392286000523,0.129986827881971,0.0873126780151462,0.0776152543605775,-0.056254741938542,0.00486395021642809,9.11109076037737e-07,0.781056719059637,0.00132376671695117,0.000982285473261731,0.000115331154653913,6.87785410548622e-05,12,180
2018,M26,748,Fremont cottonwood,Populus fremontii,0.00353230322500941,13.7514283185658,Expand,0.000373144587704321,4.13086602020023,0.0256868097129987,0.0590240398491576,5.86038111345563,0.0465676339527318,2.70277017021895e-06,331.235626925008,0.000485990447670787,4.49661222073414e-05,70.9247176803999,0.00353430103339291,3,77
2018,M26,760,cherry and plum spp.,Prunus spp.,-0.00047258366141695,-10.2040816326531,Decline,0.000153027138630395,,0.00463131988188611,0,-0.101110170896032,-0.0994885891482385,1.55744234087689e-07,-3.08739687728565e-14,1.49576762417816e-05,0,2.03484753588506e-08,7.24051177747402e-08,3,28
2018,M26,763,chokecherry,Prunus virginiana,-0.00377112987559067,-3.71982491841203,Decline,0.000663276271064843,0.0474495201742783,0.101379230428957,0.0629008927704136,-0.0437423208856118,0.0547071042617388,9.45602810350657e-06,0.0483931044505689,0.00604816120143514,0.00215809788588445,0.000107298652308973,5.81123445252733e-06,4,85
2018,M26,768,bitter cherry,Prunus emarginata,0.000132008481152141,0.610967663006037,Stable,0.000163687759194299,0.801973541344032,0.0216064595796515,0.0227872438276514,0.121085601268551,-0.011510083351467,1.89420764246515e-06,45.4689848533927,0.000218016035424936,4.68593250333884e-05,0.0178998340367143,0.00179163618108622,21,274
2018,M26,801,California live oak,Quercus agrifolia,0.000125348725444393,0.110033288041799,Expand,0.000123530714653456,0.117201901898951,0.113918912790079,0.114930163682419,0.00900126512022398,-0.0126766105739764,1.92096624160175e-06,1.72917577843815,0.0200924654646595,0.0175581037882403,0.00110838355449965,0.000440636219009094,93,486
2018,M26,805,canyon live oak,Quercus chrysolepis,0.00111893043632902,0.789685759616254,Expand,4.49118489645946e-05,0.0331673228480068,0.141693125740645,0.152849970162396,0.00740389335616407,0.00459668354396632,1.53100908167137e-07,0.0834981269974625,5.62608611850187e-05,5.71139976971231e-05,2.83212791738163e-05,5.3281378296571e-06,791,294
2018,M26,807,blue oak,Quercus douglasii,0.00116433057380276,1.02059565260264,Expand,4.04865778506264e-05,0.0367938846485527,0.114083434593668,0.125325049730709,0.00296369389525063,-0.000691334666515222,5.56667926868981e-07,0.459753819430706,0.000395516534327267,0.000445909609268513,0.000273805671889866,5.23780292032947e-05,330,1307
2018,M26,811,Engelmann oak,Quercus engelmannii,0.000651958993912447,1.67721706060372,Expand,0.000147469137217686,0.436124671084224,0.0388714740164742,0.0457999217617096,0.0820433307055926,-0.0218419393473738,7.78823229693353e-07,6.81173788001046,0.000290609826059806,0.00026580477812563,0.00518602565613864,0.000348345994161265,4,140
2018,M26,815,Oregon white oak,Quercus garryana,0.00163142414175477,1.69938240394618,Expand,4.22229483652213e-05,0.0470127619158083,0.0960010023621758,0.111959346933498,0.0130856840700393,0.029316938357678,2.5922954209191e-07,0.321380048760425,9.36282959465914e-05,0.000115100930151312,0.000186451089421728,7.81551492053131e-05,201,561
2018,M26,818,California black oak,Quercus kelloggii,-0.000570115161216932,-0.599571357555747,Decline,3.24468513860455e-05,0.0318772616651538,0.0950871241650205,0.0894363029257501,-0.00914966098579642,-0.0101201556060657,1.27871154093299e-07,0.123421119209903,6.221612345189e-05,4.42632865683011e-05,0.0001145302257307,1.00692620319224e-05,761,469
2018,M26,821,California white oak,Quercus lobata,-0.00306024165301151,-4.99111891140397,Decline,0.000158114298724455,0.189534114560836,0.061313739610958,0.0322391911101914,-0.0651666547964091,-0.0348498583125198,1.74788648846861e-06,2.51157247154318,0.00024274957955763,0.000129659186987469,0.000282028786224043,0.000368722048314875,65,271
2018,M26,826,chinkapin oak,Quercus muehlenbergii,0.00471876942142922,Inf,Expand,0.000334711565136078,,0,0.048131448098578,0.133326769950228,0.712172376080312,1.03696391249221e-06,,0,0.000107885725455691,0.174113972694631,2.08361073915316,2,38
2018,M26,839,interior live oak,Quercus wislizeni,-0.00118361867490896,-0.988545036444896,Decline,0.000164177389082078,0.125152902417281,0.119733409331113,0.10793753246703,-0.00188496285731881,-0.00641349710442072,1.8213556773137e-06,1.05840023055394,0.000270192498610996,0.000118340238316567,0.000206884292382395,0.000144565570323715,230,262
2018,M26,920,willow spp.,Salix spp.,0,,Stable,0,,0,0,,,0,,0,0,,,0,5
2018,M26,981,California-laurel,Umbellularia californica,0.00192687977874993,3.07067010282648,Expand,0.00010678834517993,0.180817229724784,0.0627511166691687,0.0814020358509495,0.0355865569921936,0.0206188849934526,1.3702379663096e-06,3.92851038779125,7.3459981192695e-05,0.000161241423411974,0.00286141399908218,5.35763864334059e-05,136,464
2018,M26,997,Russian-olive,Elaeagnus angustifolia,-0.000646094109286106,-10.2040816326531,Decline,0,0,0.00633172227100383,0,-0.102040816326531,-0.102040816326531,0,0,6.84986855690546e-21,0,0,0,1,53
2018,M26,998,Unknown dead hardwood,Tree broadleaf,0,,Stable,0,,0,0,,,0,,0,0,,,0,51
2018,M31,15,white fir,Abies concolor,-0.00437807453174182,-3.5551415569189,Decline,8.30927910190032e-05,0.0551787317011715,0.12314768516661,0.0853039149175761,-0.0362888558077029,-0.0371140451324825,2.61796871032998e-06,1.15446610270074,0.000331146012984838,0.000210407931317235,0.000164629619245944,0.000120048594826216,67,1459
2018,M31,18,corkbark fir,Abies lasiocarpa,0.00309182510169705,4.62762052913032,Expand,0.000139639446704996,0.251957466037265,0.0668124164942734,0.0974744382644812,0.0133536694839405,0.0549925632499079,3.41906933402591e-06,11.1313062904772,0.000631255644542604,0.000879188078624127,0.00039313910032356,0.00143739782054151,17,676
2018,M31,19,subalpine fir,Abies lasiocarpa,-0.00850235103599109,-6.51916939928035,Decline,0.00115291792408584,0.0754345182632385,0.13042077165428,0.0462474963979678,-0.0415431869318699,-0.0857083408414231,3.37612463571299e-05,0.144531307408272,0.00664598999705406,0.000575978741735471,4.44780531361538e-06,2.28912624020893e-05,2,100
2018,M31,51,Arizona cypress,Cupressus arizonica,0.000182944374040987,0.0932977146620647,Stable,0.000258357509435445,0.122566896098248,0.196086661611844,0.196933576407037,-0.000560200811515263,-0.00493681738511837,1.79963127739222e-06,0.405030501910789,0.010066964999959,0.0129921267930433,1.25623380032101e-06,0.000100325814112194,3,106
2018,M31,58,Pinchot juniper,Juniperus pinchotii,0.00593564442558032,3.49613449474839,Expand,0,0,0.169777347939456,0.225572405539912,0.0336595820188665,0.0245721714549536,0,0,0,-1.4852534734042e-17,0,-2.40286275024072e-19,1,33
2018,M31,59,redberry juniper,Juniperus coahuilensis,0.00613178177244944,12.91511472007,Expand,0.000318403050123446,0.939430099951405,0.0474775633461521,0.0851839628776093,0.0984125372786358,0.176378903750052,7.27276735835904e-06,63.3102748721235,0.000203662365110286,0.000282768204532027,0.00334606654793115,0.0108666066300576,17,278
2018,M31,63,alligator juniper,Juniperus deppeana,0.000279063333502663,0.274384089064789,Expand,1.35445184882856e-05,0.0139289253133402,0.101705362892514,0.104042949013146,0.00936432496061086,0.000535261804188926,1.05951187751511e-07,0.112050528276094,6.1587419999595e-05,5.21261109211153e-05,2.50515464171033e-05,1.36922876410626e-05,416,2221
2018,M31,65,Utah juniper,Juniperus osteosperma,-0.00146932649685975,-0.908663729174685,Decline,3.77267488429377e-05,0.0227832383501365,0.161701898038155,0.14756638430839,-0.00678107013850456,-0.0115082703751324,5.83771219296415e-07,0.212899590154527,0.000237231985292409,0.000243113759327363,5.42668508819008e-05,2.46649721807956e-05,128,1578
2018,M31,66,Rocky Mountain juniper,Juniperus scopulorum,0.00150089652302266,1.8469581126743,Expand,3.44793273501588e-05,0.0540923930187631,0.0812631598260473,0.0894177837357376,0.0119059823585673,0.0281858740877928,3.6504654074444e-07,0.898468918173178,0.000311883537040538,0.000293180054817746,0.000390911983083815,0.000213547444103725,58,1182
2018,M31,69,oneseed juniper,Juniperus monosperma,0.00255796111957619,1.65222159041369,Expand,2.13719696971773e-05,0.0148053917418037,0.15481949481944,0.172846240538509,0.0128389812245537,0.0163410941491521,2.60466460983474e-07,0.12499784216229,8.71996109425266e-05,9.12813926166266e-05,4.35648911324435e-05,4.46822689762427e-05,383,2193
2018,M31,93,Engelmann spruce,Picea engelmannii,-0.00636905526202808,-3.90081465180288,Decline,0.000180205682756453,0.0946952145955905,0.16327500357097,0.102715616354919,-0.0251626093357827,-0.0372768459982502,4.93332232773287e-06,1.36225557033897,0.00150051245194302,0.00102453085917164,0.000150292231467319,0.000225139927217523,32,586
2018,M31,96,blue spruce,Picea pungens,-0.00385389290082726,-3.53988987920171,Decline,0.000239719103196518,0.1570850136083,0.108870417790973,0.0789972263805742,-0.0606829042977273,-0.0189853004804214,3.61378357134043e-06,1.55176645221304,0.00127749148223712,0.000805098599529898,0.000231117167740391,0.000216537421719196,9,244
2018,M31,106,common or two-needle pinyon,Pinus edulis,-0.000657880777004298,-0.670308346228929,Decline,1.61709499450152e-05,0.0162796501889887,0.09814599216994,0.0935569395025662,-0.0134020312305415,-0.00779052326098945,1.57219960519256e-07,0.159340712440172,3.05533715491931e-05,3.0586246975064e-05,3.40330514944924e-05,2.84351806773341e-05,512,2312
2018,M31,113,limber pine,Pinus flexilis,0.00140182206035247,1.33136888074992,Expand,0.000135360663931756,0.089234903909522,0.105291785065824,0.119539251152766,-0.00460601914190549,0.0228312072441699,2.23019190090765e-06,0.969229899733305,0.00203449849457377,0.00341021653698687,0.000205260578047595,6.43158262817887e-05,8,470
2018,M31,114,southwestern white pine ,Pinus strobiformis,-0.00136909203601349,-2.74508266578383,Decline,2.40990515340161e-05,0.0512688022894183,0.0498743463385853,0.0385045998667199,-0.0285829664286839,-0.028305828660188,1.79390812635423e-07,0.811907662426949,3.50625245498724e-05,4.45197443352576e-05,0.000111879242943201,9.77093965788607e-05,82,1189
2018,M31,118,Chihuahuan pine,Pinus leiophylla,-0.00187914665124881,-5.01774216292963,Decline,0.000282078818284408,0.485796139478332,0.03745004406826,0.0183076327979361,-0.0908660786711261,-0.0133884018571796,4.52736649896065e-06,13.4280459968465,0.00035678422201152,9.62965236973775e-05,0.000139428157485782,0.000825030133056841,4,221
2018,M31,122,ponderosa pine,Pinus ponderosa,-0.00138130404661192,-0.700112316060821,Decline,1.91765818473657e-05,0.0096345871381922,0.197297492834267,0.189152463763292,-0.0125991049837478,-0.0062039266299376,2.04055176473953e-07,0.051507614615599,6.66617317036819e-05,7.00045048521367e-05,1.30839818982929e-05,6.13698393295943e-06,554,2134
2018,M31,133,singleleaf pinyon,Pinus monophylla,-0.0006358850603034,-10.4166666666667,Decline,0,1.19809722096057e-07,0.00610449657891264,0,-0.104166666666667,-0.104166666666667,0,3.18047732611582e-14,3.03411458745146e-20,0,0,-4.45872764210031e-18,1,11
2018,M31,134,border pinyon,Pinus discolor,0.000138747765802349,0.115096141680913,Stable,0.000232951862670925,0.194506709840504,0.120549450030225,0.12201694290237,-0.000895221807572913,0.000397845263276501,7.28407262268817e-07,0.50782148086665,0.00168304880531034,0.00168406428944636,0.000562309826103115,3.11214880922035e-05,5,54
2018,M31,140,Mexican pinyon pine,Pinus cembroides,8.81141493551993e-06,0.00396172775934705,Stable,0.000602519939705367,0.271166720688701,0.222413438549149,0.231120526527543,-0.0029160419087873,-0.00248285938368258,3.26564078331484e-06,0.66145201129469,0.00405397070247892,0.00319915038485077,1.73927231531788e-05,0.000105740629632384,3,37
2018,M31,143,Arizona pinyon pine,Pinus monophylla,0.00265182450558238,7.30003267463315,Expand,0.000423062894669215,1.258700130752,0.0363262004949264,0.053044780860371,0.0610543094542845,0.12675491319577,3.14808085931139e-06,27.8663803319136,0.000218929750346709,0.000593512481428299,0.00385374713505268,0.012703702068053,6,70
2018,M31,202,Douglas-fir,Pseudotsuga menziesii,-0.00377821813005334,-3.65010565535917,Decline,4.3374907181927e-05,0.035117456890572,0.103509829215658,0.0774389224623403,-0.0471465306804292,-0.0303572671531679,9.46494613185977e-07,0.620421937477157,8.89850078615039e-05,5.32328281761078e-05,0.000118650624174427,0.000112929980077221,189,1935
2018,M31,313,boxelder,Acer negundo,0.00238897046103883,1.1825863995748,Expand,0,,0.20201234023136,0.226140941887852,-0.0211190563866852,0.0570398659753706,0,-4.64805895785203e-16,0,0,-1.3982085143557e-19,1.04979432064832e-18,1,75
2018,M31,322,bigtooth maple,Acer grandidentatum,-0.000485072286903391,-0.999069701528074,Decline,0.000100386952422354,0.207403247127041,0.0485523969109937,0.0463924965205146,-0.0247465842180188,-0.0147398385512759,1.02200173180594e-06,4.36242722147404,0.000275721532765698,0.000335864064812836,0.000509069631182951,0.000793553995508488,11,392
2018,M31,353,Arizona alder,Alnus oblongifolia,0.00251656632047353,4.12599298839555,Expand,0.000911444310776927,0.973386575739129,0.060992985871557,0.0790213562161479,0.375889363824572,0.0100432919365768,1.15833308035895e-05,13.2112492863584,0.00082694859122486,0.00336603389308655,0.0888676086579885,0.000369893843023161,2,56
2018,M31,462,hackberry,Celtis occidentalis,0.00196152745039566,Inf,Expand,0,,0,0.0068653460763848,Inf,Inf,0,,0,-1.98749468247865e-20,,,1,13
2018,M31,547,velvet ash,Fraxinus velutina,-0.00158453415250023,-10.060478752941,Decline,0.00020913148792591,0.889086189589377,0.0157500869631778,0.00682753414575659,-0.0614248449627282,-0.115691187086693,1.64600209310901e-06,29.7494716419135,4.13589979758838e-05,1.10567248156372e-05,0.000306768550566958,0.00574416482604803,6,147
2018,M31,606,Arizona walnut,Juglans major,-0.000173896800302002,-1.44239555991338,Decline,2.90847756946534e-05,0.233522791538646,0.0120561103441309,0.0101847767471073,-0.000479618280137838,0.00279573417797159,6.22258297026266e-08,4.01141695333514,2.50662801335111e-05,2.49360632582327e-05,0.0005644800061927,0.000999207972699159,5,285
2018,M31,732,Arizona sycamore,Platanus wrightii,0.00188992546402886,3.17883424482546,Expand,2.06864948297789e-11,,0.059453413373324,0.0789196456528213,0,0.0313470060823403,9.48160808578581e-22,-2.68243009477595e-15,0,0,0,-3.10814251114805e-19,1,11
2018,M31,746,quaking aspen,Populus tremuloides,0.000214682136797599,0.17117955970158,Stable,0.000271132880593076,0.216644650161668,0.125413418034173,0.101114722801712,0.0730393147161369,-0.0180174132772279,2.13102731296743e-05,13.6056901938695,0.000658732106375596,0.000636135963217405,0.0215459947919307,5.42171231127957e-05,53,1116
